,soft,perf,nb_inputs,nb_config,mae
2233,imagemagick,time,5,0.2,0.07102593681358274
2234,imagemagick,time,10,0.2,0.0669669059534655
2235,imagemagick,time,20,0.2,0.06419100105157063
2236,imagemagick,time,50,0.2,0.061140046069803285
2237,imagemagick,time,100,0.2,0.05806994929013658
2238,imagemagick,time,200,0.2,0.05616692107595625
2239,imagemagick,time,500,0.2,0.053685963309940396
2240,imagemagick,time,800,0.2,0.052055511838259946
2241,imagemagick,time,2,0.3,0.07313987123704237
2242,imagemagick,time,5,0.3,0.06611099833460578
2243,imagemagick,time,10,0.3,0.06448031072108389
2244,imagemagick,time,20,0.3,0.061258554627676896
2245,imagemagick,time,50,0.3,0.0593569838216423
2246,imagemagick,time,100,0.3,0.057079134987090524
2247,imagemagick,time,200,0.3,0.05489447724762786
2248,imagemagick,time,500,0.3,0.052524800475068856
2249,imagemagick,time,800,0.3,0.05094652542487564
2250,imagemagick,time,2,0.4,0.06682954302885331
2251,imagemagick,time,5,0.4,0.06614454709931028
2252,imagemagick,time,10,0.4,0.06397364046439276
2253,imagemagick,time,20,0.4,0.06265813094976877
2254,imagemagick,time,50,0.4,0.05833816528684965
2255,imagemagick,time,100,0.4,0.056099991714831446
2256,imagemagick,time,200,0.4,0.0542321908523396
2257,imagemagick,time,500,0.4,0.052290115400652586
2258,imagemagick,time,800,0.4,0.050680462683211386
2259,imagemagick,time,2,0.5,0.06688813468202502
2260,imagemagick,time,5,0.5,0.06373722205036715
2261,imagemagick,time,10,0.5,0.06114545323870957
2262,imagemagick,time,20,0.5,0.06256927239085774
2263,imagemagick,time,50,0.5,0.058415992847364095
2264,imagemagick,time,100,0.5,0.05579583145757181
2265,imagemagick,time,200,0.5,0.053392769402163066
2266,imagemagick,time,500,0.5,0.0508148024160035
2267,imagemagick,time,800,0.5,0.05004267473415422
2268,imagemagick,time,2,0.6,0.06816301645748103
2269,imagemagick,time,5,0.6,0.06787167587777079
2270,imagemagick,time,10,0.6,0.06461910376715951
2271,imagemagick,time,20,0.6,0.0605006353667218
2272,imagemagick,time,50,0.6,0.057306664775003235
2273,imagemagick,time,100,0.6,0.05501037457303501
2274,imagemagick,time,200,0.6,0.05270537573959337
2275,imagemagick,time,500,0.6,0.0509018149115296
2276,imagemagick,time,800,0.6,0.04951460314654175
2277,imagemagick,time,2,0.7,0.07329700878347953
2278,imagemagick,time,5,0.7,0.06335773243759524
2279,imagemagick,time,10,0.7,0.061523470912028304
2280,imagemagick,time,20,0.7,0.05971031604993642
2281,imagemagick,time,50,0.7,0.05707652327869635
2282,imagemagick,time,100,0.7,0.05462830747559319
2283,imagemagick,time,200,0.7,0.053198053651158636
2284,imagemagick,time,500,0.7,0.05108729362154501
2285,imagemagick,time,800,0.7,0.04974509664148756
2286,imagemagick,time,2,0.8,0.07058757568817836
2287,imagemagick,time,5,0.8,0.06483651030576348
2288,imagemagick,time,10,0.8,0.06288205425483706
2289,imagemagick,time,20,0.8,0.060244930757707996
2290,imagemagick,time,50,0.8,0.05666037896303911
2291,imagemagick,time,100,0.8,0.05415127704997137
2292,imagemagick,time,200,0.8,0.05331862816046777
2293,imagemagick,time,500,0.8,0.050934601124706505
2294,imagemagick,time,800,0.8,0.05034103291337516
2295,imagemagick,time,2,0.9,0.06594825079790222
2296,imagemagick,time,5,0.9,0.06315688797754991
2297,imagemagick,time,10,0.9,0.06381960818261159
2298,imagemagick,time,20,0.9,0.060444974477658765
2299,imagemagick,time,50,0.9,0.05706951375107221
2300,imagemagick,time,100,0.9,0.0548397769454458
2301,imagemagick,time,200,0.9,0.052218318049230564
2302,imagemagick,time,500,0.9,0.050213985851638304
2303,imagemagick,time,800,0.9,0.0498516262956854
